lat,lon,road_class,traffic_weight
26.8567481,75.8058395,tertiary,0.3
26.8550006,75.8065431,tertiary,0.3
26.8547898,75.8245484,tertiary,0.3
26.8549547,75.8245542,tertiary,0.3
26.8589606,75.8059341,primary,0.7
26.8575034,75.8238334,secondary,0.5
26.8606068,75.8066204,primary,0.7
26.8574048,75.8395112,tertiary,0.3
26.9259788,75.8072544,primary,0.7
26.9542528,75.7755451,tertiary,0.3
26.9471543,75.7758762,tertiary,0.3
26.950231,75.7756782,tertiary,0.3
26.8668652,75.7701528,tertiary,0.3
26.8794268,75.75768,tertiary,0.3
26.8661578,75.7720381,tertiary,0.3
26.8575659,75.7922682,tertiary,0.3
26.9373162,75.8250118,tertiary,0.3
26.886353,75.7272898,tertiary,0.3
26.8855575,75.7387859,tertiary,0.3
26.889153,75.7381411,tertiary,0.3
26.8838972,75.7177493,tertiary,0.3
26.8891113,75.7260569,tertiary,0.3
26.882658,75.9037806,trunk,0.9
26.9009444,75.845959,trunk,0.9
26.8994501,75.8336346,tertiary,0.3
26.8996053,75.8586041,tertiary,0.3
26.9504069,75.7729777,tertiary,0.3
26.841595,75.7397137,tertiary,0.3
26.8418815,75.738135,tertiary,0.3
26.8277544,75.7318553,tertiary,0.3
26.8313699,75.7328088,tertiary,0.3
26.8381166,75.7246028,tertiary,0.3
26.8414879,75.7396665,tertiary,0.3
26.8404803,75.7395697,tertiary,0.3
26.8357528,75.7358735,tertiary,0.3
26.8889329,75.7376379,tertiary,0.3
26.8303837,75.7325746,tertiary,0.3
26.8806034,75.7667798,primary,0.7
26.8807026,75.7668089,primary,0.7
26.8785438,75.7706417,primary,0.7
26.8788686,75.7699264,primary,0.7
26.8726709,75.7778404,primary,0.7
26.8791927,75.7693541,primary,0.7
26.9219396,75.7236627,secondary,0.5
26.9218958,75.7234463,secondary,0.5
26.9204051,75.7408072,secondary,0.5
26.9270192,75.7308403,tertiary,0.3
26.9202866,75.7408018,secondary,0.5
26.9212345,75.7271079,secondary,0.5
26.9203878,75.7349338,secondary,0.5
26.9204585,75.7352413,secondary,0.5
26.9223398,75.7433444,secondary,0.5
26.9151461,75.7358034,tertiary,0.3
26.9466423,75.6979173,tertiary,0.3
26.9613144,75.7055955,tertiary,0.3
26.9033979,75.6862119,tertiary,0.3
26.9020733,75.6808926,tertiary,0.3
26.9094647,75.6792207,tertiary,0.3
26.9092374,75.6951659,tertiary,0.3
26.9092873,75.6955983,tertiary,0.3
26.9100964,75.686385,tertiary,0.3
26.9113889,75.6777817,tertiary,0.3
26.9040639,75.6940674,tertiary,0.3
26.9017736,75.6950686,tertiary,0.3
26.9017067,75.6947675,tertiary,0.3
26.9845733,75.7614087,tertiary,0.3
26.9169863,75.6773831,tertiary,0.3
26.8971057,75.8476916,trunk,0.9
26.8960675,75.8488658,trunk,0.9
26.8952016,75.8610986,trunk,0.9
26.8933957,75.8567274,trunk,0.9
26.895016,75.8609561,trunk,0.9
26.8937472,75.8590829,trunk,0.9
26.8930116,75.8582555,trunk,0.9
26.8619571,75.8068712,tertiary,0.3
26.9228583,75.7445031,secondary,0.5
26.9228514,75.7457316,tertiary,0.3
26.9157751,75.7736027,tertiary,0.3
26.9154644,75.7480243,tertiary,0.3
26.8762581,75.7978684,primary,0.7
26.8626749,75.7934284,primary,0.7
26.8702177,75.8003479,tertiary,0.3
26.8667949,75.8023905,tertiary,0.3
26.9473396,75.7758259,tertiary,0.3
26.950179,75.7735628,tertiary,0.3
26.9503504,75.7756729,tertiary,0.3
26.949247,75.7756264,tertiary,0.3
26.7991052,75.8279864,tertiary,0.3
26.7990719,75.8281661,tertiary,0.3
26.8022298,75.8259417,tertiary,0.3
26.7965738,75.8185043,tertiary,0.3
26.7982519,75.8346497,secondary,0.5
26.7983022,75.8347518,secondary,0.5
26.798047,75.8342367,secondary,0.5
26.7970094,75.8141928,secondary,0.5
26.8023361,75.8222638,tertiary,0.3
26.7972264,75.8225191,tertiary,0.3
26.8028098,75.8188679,tertiary,0.3
26.7956302,75.8244966,secondary,0.5
26.7997048,75.837385,secondary,0.5
26.8012688,75.8456171,secondary,0.5
26.7974522,75.8158714,secondary,0.5
26.8031298,75.8279594,tertiary,0.3
26.7995928,75.821246,tertiary,0.3
26.8032333,75.8279109,tertiary,0.3
26.8039003,75.8244404,tertiary,0.3
26.8046583,75.8237823,tertiary,0.3
26.8127512,75.8016352,trunk,0.9
26.794837,75.8152082,trunk,0.9
26.7947472,75.8150951,trunk,0.9
26.7887838,75.8197475,trunk,0.9
26.771727,75.8326977,trunk,0.9
26.7963817,75.8138813,trunk,0.9
26.8007486,75.8107066,trunk,0.9
26.8008914,75.8399073,secondary,0.5
26.8013059,75.844206,secondary,0.5
26.7992604,75.8368212,secondary,0.5
26.8756536,75.7665565,tertiary,0.3
26.9004308,75.7722242,secondary,0.5
26.8066011,75.8209781,tertiary,0.3
26.8100531,75.8275567,tertiary,0.3
26.8073603,75.8223657,tertiary,0.3
26.806407,75.8102175,tertiary,0.3
26.8075536,75.8154745,tertiary,0.3
26.8138303,75.8226186,tertiary,0.3
26.8136962,75.8227687,tertiary,0.3
26.8208949,75.8170632,tertiary,0.3
26.8621354,75.8019044,tertiary,0.3
26.8521232,75.8106572,tertiary,0.3
26.8489452,75.8097826,tertiary,0.3
26.9058932,75.8426638,trunk,0.9
26.8825461,75.818797,secondary,0.5
26.9025953,75.8436039,trunk,0.9
26.903637,75.8440384,trunk,0.9
26.946357,75.8506732,trunk,0.9
26.9063522,75.8462496,secondary,0.5
26.8899769,75.8398271,secondary,0.5
26.9183031,75.8490056,primary,0.7
26.8795416,75.7505326,primary,0.7
26.87957,75.7491036,primary,0.7
26.8833686,75.7405942,trunk,0.9
26.8801113,75.7430445,trunk,0.9
26.8793461,75.7491016,primary,0.7
26.8492462,75.7938664,primary,0.7
26.8156797,75.7841334,tertiary,0.3
26.8284701,75.7755373,tertiary,0.3
26.8384932,75.7875836,primary,0.7
26.8297381,75.8097065,tertiary,0.3
26.8272816,75.776722,trunk,0.9
26.8272152,75.7766799,trunk,0.9
26.8175971,75.7828843,tertiary,0.3
26.8297497,75.8018517,tertiary,0.3
26.8391526,75.7950129,primary,0.7
27.01458,75.769199,trunk,0.9
26.9784455,75.773676,primary,0.7
26.9003014,75.8436377,secondary,0.5
26.9008794,75.8442291,trunk,0.9
26.9005462,75.8435409,secondary,0.5
26.7993647,75.8178583,tertiary,0.3
26.7976738,75.8154847,secondary,0.5
26.8850127,75.7714805,tertiary,0.3
26.8796295,75.7742805,tertiary,0.3
26.8706386,75.7643991,tertiary,0.3
26.8781657,75.7765876,tertiary,0.3
26.8712306,75.7427139,secondary,0.5
26.8713049,75.7428413,secondary,0.5
26.8810485,75.7424881,tertiary,0.3
26.881701,75.7414412,tertiary,0.3
26.8476766,75.764251,tertiary,0.3
26.845089,75.8212819,tertiary,0.3
26.84898,75.8262281,tertiary,0.3
26.8466612,75.8248866,tertiary,0.3
26.8521353,75.8189984,tertiary,0.3
26.8568463,75.7878254,tertiary,0.3
26.8603852,75.8056766,primary,0.7
26.8477058,75.8031284,tertiary,0.3
26.8545636,75.7881094,tertiary,0.3
26.8460052,75.8022163,tertiary,0.3
26.8539609,75.7922983,tertiary,0.3
26.8558007,75.8052451,tertiary,0.3
26.8590074,75.7891588,tertiary,0.3
26.8471357,75.7678474,tertiary,0.3
26.8504407,75.7629105,tertiary,0.3
26.8461336,75.764954,tertiary,0.3
26.8592763,75.7559252,trunk,0.9
26.8680578,75.8744925,tertiary,0.3
26.8695447,75.8821982,tertiary,0.3
26.8634707,75.8664862,tertiary,0.3
26.8580868,75.8593062,tertiary,0.3
26.8855012,75.7720925,tertiary,0.3
26.8701396,75.7508462,tertiary,0.3
26.8985987,75.766235,trunk,0.9
26.8986483,75.7615376,trunk,0.9
26.8985301,75.7606787,trunk,0.9
26.9013137,75.7711272,trunk,0.9
26.9091844,75.7803397,trunk,0.9
26.9093628,75.7812028,trunk,0.9
26.9036,75.7753192,trunk,0.9
26.903129,75.7748854,trunk,0.9
26.898767,75.7663176,trunk,0.9
26.8985023,75.7637102,trunk,0.9
26.8986434,75.7635272,trunk,0.9
26.8927316,75.7446538,trunk,0.9
26.8426458,75.7665352,tertiary,0.3
26.8240228,75.7456751,tertiary,0.3
26.9372536,75.752564,tertiary,0.3
26.8955648,75.7636793,tertiary,0.3
26.8586138,75.7472148,tertiary,0.3
26.8480497,75.7418518,secondary,0.5
26.8453307,75.7461357,tertiary,0.3
26.8556252,75.7598224,tertiary,0.3
26.8560842,75.7405779,tertiary,0.3
26.8561373,75.7404442,tertiary,0.3
26.8582385,75.7407034,tertiary,0.3
26.8511236,75.7398597,secondary,0.5
26.8526184,75.7385449,secondary,0.5
26.8583849,75.7447079,tertiary,0.3
26.9317108,75.7210236,tertiary,0.3
26.9250638,75.7353404,tertiary,0.3
26.9325604,75.728601,tertiary,0.3
26.932317,75.725732,tertiary,0.3
26.9264812,75.7185312,tertiary,0.3
26.8461109,75.7648236,secondary,0.5
26.8273756,75.7763257,tertiary,0.3
26.8412429,75.7488451,tertiary,0.3
26.8381016,75.7564836,tertiary,0.3
26.8402125,75.7429917,tertiary,0.3
26.8105672,75.7466595,tertiary,0.3
26.84052,75.7431099,tertiary,0.3
26.8347364,75.7559448,tertiary,0.3
26.8349823,75.7567745,tertiary,0.3
26.8354541,75.7509611,tertiary,0.3
26.920544,75.7938714,primary,0.7
26.9214486,75.7967191,primary,0.7
26.9204301,75.7937634,primary,0.7
26.9467809,75.8009307,tertiary,0.3
26.920327,75.7930769,primary,0.7
26.9484935,75.8051484,tertiary,0.3
26.9313735,75.7847456,primary,0.7
27.055078,75.834847,trunk,0.9
26.9058854,75.7333289,tertiary,0.3
26.9052453,75.7479031,tertiary,0.3
26.9382758,75.8204892,tertiary,0.3
26.8983269,75.7674078,tertiary,0.3
26.8968983,75.7675743,tertiary,0.3
26.8866769,75.7728027,tertiary,0.3
26.8967225,75.7676582,tertiary,0.3
26.8870405,75.7729633,tertiary,0.3
26.889429,75.7741394,tertiary,0.3
26.8877417,75.7733723,tertiary,0.3
26.8752073,75.7369397,tertiary,0.3
26.838885,75.7954537,tertiary,0.3
26.8334087,75.8076204,tertiary,0.3
26.8418613,75.8314012,tertiary,0.3
26.8682279,75.7323844,secondary,0.5
26.839707,75.7779467,primary,0.7
26.8389701,75.7824747,primary,0.7
26.8394127,75.7798595,primary,0.7
26.8430806,75.8151687,tertiary,0.3
26.8663571,75.7358975,tertiary,0.3
26.871299,75.7355358,secondary,0.5
26.8650964,75.7297856,secondary,0.5
26.8666166,75.7323145,secondary,0.5
26.8691822,75.7372911,tertiary,0.3
26.8639533,75.7303855,secondary,0.5
26.8324542,75.8163698,tertiary,0.3
26.8353457,75.8127996,tertiary,0.3
26.9042865,75.6820676,tertiary,0.3
26.929876,75.692991,tertiary,0.3
26.8359066,75.8297503,tertiary,0.3
26.8026719,75.8319622,tertiary,0.3
26.8004182,75.8334888,tertiary,0.3
26.8030735,75.8590127,tertiary,0.3
26.8029932,75.8591882,tertiary,0.3
26.8056608,75.8947603,tertiary,0.3
26.7761962,75.8737166,tertiary,0.3
26.7763321,75.8734914,tertiary,0.3
26.7773879,75.8765443,tertiary,0.3
26.7761353,75.8846276,tertiary,0.3
26.7789644,75.8417483,tertiary,0.3
26.7879603,75.8264054,tertiary,0.3
26.7830036,75.8375379,tertiary,0.3
26.7867288,75.838273,tertiary,0.3
26.7807437,75.8292182,tertiary,0.3
26.784348,75.8382857,tertiary,0.3
26.7839404,75.8384496,tertiary,0.3
26.7841935,75.8279406,tertiary,0.3
26.7840437,75.827764,tertiary,0.3
26.7799743,75.8369868,tertiary,0.3
26.7798496,75.8372519,tertiary,0.3
26.7821673,75.8375904,tertiary,0.3
26.7812815,75.8376125,tertiary,0.3
26.7807994,75.8272087,tertiary,0.3
26.7800064,75.8275567,tertiary,0.3
26.7716903,75.8440763,tertiary,0.3
26.7714103,75.8563474,secondary,0.5
26.7734854,75.8605923,tertiary,0.3
26.7664591,75.8410397,secondary,0.5
26.7711959,75.8560145,tertiary,0.3
26.7820242,75.8421849,tertiary,0.3
26.7821411,75.8423711,tertiary,0.3
26.7829267,75.8372537,tertiary,0.3
26.7833707,75.8333234,tertiary,0.3
26.8325051,75.7938833,primary,0.7
26.8186369,75.7853626,trunk,0.9
26.8185201,75.7893387,trunk,0.9
26.8187583,75.7932043,trunk,0.9
26.8186417,75.7904754,trunk,0.9
26.7833508,75.8423119,tertiary,0.3
26.7790213,75.8431802,tertiary,0.3
26.7858524,75.842464,tertiary,0.3
26.7751425,75.851408,tertiary,0.3
26.7783498,75.8495722,tertiary,0.3
26.7787513,75.8449736,tertiary,0.3
26.785325,75.822389,tertiary,0.3
26.7957648,75.8281396,tertiary,0.3
26.7898219,75.8267407,tertiary,0.3
26.7883162,75.8252307,tertiary,0.3
26.7883644,75.8255006,tertiary,0.3
26.7879139,75.8257715,tertiary,0.3
26.7880754,75.8258822,tertiary,0.3
26.7919873,75.8338176,tertiary,0.3
26.7904477,75.8336021,tertiary,0.3
26.7905947,75.8383884,tertiary,0.3
26.7893705,75.8391109,tertiary,0.3
26.7893636,75.8401855,tertiary,0.3
26.789285,75.8397535,tertiary,0.3
26.7872159,75.8394382,tertiary,0.3
26.7984246,75.8411693,tertiary,0.3
26.796329,75.8427565,tertiary,0.3
26.8133747,75.8905892,tertiary,0.3
26.813418,75.8774634,tertiary,0.3
26.8179869,75.8539817,tertiary,0.3
26.811126,75.8880051,tertiary,0.3
26.807945,75.8882659,tertiary,0.3
26.7987404,75.8947858,tertiary,0.3
26.798573,75.8925638,tertiary,0.3
26.7755853,75.8922967,tertiary,0.3
26.7884847,75.8759923,tertiary,0.3
26.7883908,75.8757669,tertiary,0.3
26.8356873,75.8550659,tertiary,0.3
26.8355169,75.8544331,tertiary,0.3
26.8356196,75.8648845,tertiary,0.3
26.8360737,75.873764,tertiary,0.3
26.8359134,75.8720209,tertiary,0.3
26.8106738,75.9024114,tertiary,0.3
26.7817475,75.9107502,tertiary,0.3
26.9338536,75.7334365,tertiary,0.3
26.775645,75.8475936,tertiary,0.3
26.775472,75.8456507,tertiary,0.3
26.7750553,75.8514503,tertiary,0.3
26.7754914,75.8519097,tertiary,0.3
26.7778082,75.8565008,tertiary,0.3
26.8022634,75.8255456,tertiary,0.3
26.9149035,75.8298065,tertiary,0.3
26.9163742,75.8232007,tertiary,0.3
27.0221446,75.8930131,tertiary,0.3
26.9985012,75.8846864,tertiary,0.3
27.0101684,75.9109307,tertiary,0.3
27.0020432,75.9109686,tertiary,0.3
26.9954081,75.7673397,trunk,0.9
26.9955385,75.7673137,trunk,0.9
26.9984386,75.7703747,trunk,0.9
26.9981185,75.7705727,trunk,0.9
26.8079112,75.8475257,tertiary,0.3
26.951745,75.7324544,tertiary,0.3
26.955077,75.7506419,tertiary,0.3
26.9559045,75.7558419,tertiary,0.3
26.9693356,75.7486618,tertiary,0.3
26.960427,75.7372946,tertiary,0.3
26.9601209,75.7473542,tertiary,0.3
26.9487513,75.7473869,tertiary,0.3
26.9530713,75.741031,tertiary,0.3
26.9554781,75.749628,tertiary,0.3
26.947414,75.7409248,tertiary,0.3
26.9455545,75.7439363,tertiary,0.3
26.9495779,75.7535052,tertiary,0.3
26.9490911,75.7431545,tertiary,0.3
26.9613773,75.7457965,tertiary,0.3
26.964122,75.749091,tertiary,0.3
26.9598675,75.7890129,tertiary,0.3
26.9642257,75.7874193,tertiary,0.3
26.9607765,75.794397,tertiary,0.3
26.9788965,75.938836,tertiary,0.3
26.9713171,75.9418049,tertiary,0.3
26.9657921,75.940172,tertiary,0.3
26.8094434,75.7902658,tertiary,0.3
26.8037376,75.7935615,tertiary,0.3
26.7750182,75.7797005,tertiary,0.3
26.7805766,75.7787364,tertiary,0.3
26.9092953,75.7013268,tertiary,0.3
26.9187767,75.710388,tertiary,0.3
26.8512021,75.7399885,tertiary,0.3
26.858095,75.7267235,tertiary,0.3
26.9229792,75.7116172,tertiary,0.3
26.8980673,75.7551774,trunk,0.9
26.9005661,75.9048585,tertiary,0.3
26.9020528,75.9002613,tertiary,0.3
26.8985511,75.905336,tertiary,0.3
26.8857931,75.9139248,tertiary,0.3
26.970451,75.7383093,tertiary,0.3
26.9695938,75.7391359,tertiary,0.3
26.9681278,75.7368841,tertiary,0.3
26.9614053,75.7361652,tertiary,0.3
26.9629733,75.7364455,tertiary,0.3
26.9795785,75.8856371,tertiary,0.3
26.9970884,75.6854153,tertiary,0.3
26.9856234,75.6806512,tertiary,0.3
26.9874009,75.6885923,tertiary,0.3
26.9810492,75.6849829,tertiary,0.3
26.9828352,75.6855521,tertiary,0.3
26.9858361,75.6930998,tertiary,0.3
26.9882644,75.6753969,tertiary,0.3
26.997274,75.6909547,tertiary,0.3
26.8145422,75.73098,tertiary,0.3
26.9008929,75.7066181,tertiary,0.3
26.7766763,75.8680149,tertiary,0.3
26.77945,75.8573671,tertiary,0.3
26.7771112,75.8587153,tertiary,0.3
26.7788294,75.857087,tertiary,0.3
27.0520382,75.7759459,tertiary,0.3
26.7658716,75.8139663,tertiary,0.3
26.7918148,75.816648,tertiary,0.3
27.0449114,75.7419758,tertiary,0.3
27.0460766,75.7515356,tertiary,0.3
27.0456931,75.7507557,tertiary,0.3
26.8151298,75.8019825,tertiary,0.3
26.8029414,75.8013165,tertiary,0.3
26.7922821,75.7237689,tertiary,0.3
26.796098,75.7258845,tertiary,0.3
26.7972903,75.7255544,tertiary,0.3
26.7961895,75.7286589,tertiary,0.3
26.7878764,75.7296833,tertiary,0.3
26.8888767,75.7364295,trunk,0.9
26.9548484,75.6750847,tertiary,0.3
26.9557086,75.6737536,tertiary,0.3
26.9593902,75.6796507,tertiary,0.3
26.9715969,75.682779,tertiary,0.3
26.9500533,75.67387,tertiary,0.3
26.9530404,75.6628715,tertiary,0.3
26.944917,75.6690219,tertiary,0.3
26.9121905,75.887479,tertiary,0.3
26.8394905,75.7069534,tertiary,0.3
26.8315676,75.8416806,secondary,0.5
26.834679,75.844292,tertiary,0.3
26.8249924,75.8447184,tertiary,0.3
26.8380067,75.8343064,secondary,0.5
26.8336007,75.8456457,tertiary,0.3
26.8332522,75.839575,tertiary,0.3
26.8233744,75.8478515,tertiary,0.3
26.8292483,75.8459996,tertiary,0.3
26.826888,75.8490005,tertiary,0.3
26.9540714,75.7266946,tertiary,0.3
26.9626611,75.7394376,tertiary,0.3
26.8091706,75.7496883,tertiary,0.3
26.8085782,75.7526657,tertiary,0.3
26.8871755,75.6860533,tertiary,0.3
26.8744268,75.6836759,tertiary,0.3
27.0059755,75.6903371,tertiary,0.3
27.0031473,75.699597,tertiary,0.3
26.9760631,75.743441,tertiary,0.3
26.9731932,75.7480144,tertiary,0.3
26.9185867,75.810524,tertiary,0.3
26.9676873,75.7460935,trunk,0.9
26.9669317,75.7453429,trunk,0.9
26.9593117,75.7356597,trunk,0.9
26.9592352,75.7357429,trunk,0.9
26.8392789,75.8920934,tertiary,0.3
26.8264616,75.8733917,tertiary,0.3
26.8557404,75.8953322,tertiary,0.3
26.8455222,75.8920491,tertiary,0.3
26.8265466,75.8736264,tertiary,0.3
26.8256902,75.8518073,tertiary,0.3
26.8233737,75.8596807,tertiary,0.3
26.8169759,75.8633957,tertiary,0.3
26.8160094,75.8632471,tertiary,0.3
26.8229497,75.8700555,tertiary,0.3
26.8254622,75.8653646,tertiary,0.3
26.8290374,75.8668426,tertiary,0.3
26.8110177,75.8688786,tertiary,0.3
26.8071573,75.8611418,tertiary,0.3
26.939423,75.8013507,secondary,0.5
26.9115243,75.7437203,tertiary,0.3
26.9015417,75.828361,tertiary,0.3
26.9017139,75.8289458,tertiary,0.3
26.9050521,75.8356554,tertiary,0.3
26.9051893,75.8350034,tertiary,0.3
26.9343996,75.797943,tertiary,0.3
26.9373986,75.7996508,tertiary,0.3
26.9765643,75.7544459,secondary,0.5
26.9934202,75.7850537,tertiary,0.3
26.9869799,75.7774756,tertiary,0.3
26.9868183,75.7414646,tertiary,0.3
26.9976668,75.7908342,tertiary,0.3
26.983087,75.758915,secondary,0.5
26.8192179,75.7965337,tertiary,0.3
26.8193486,75.7967733,tertiary,0.3
26.9506521,75.7715169,primary,0.7
26.9613278,75.7780751,tertiary,0.3
26.9847177,75.7753387,tertiary,0.3
26.9887533,75.7769078,tertiary,0.3
26.9956309,75.7789107,tertiary,0.3
26.9810819,75.7853177,tertiary,0.3
26.9798644,75.7854674,tertiary,0.3
26.9778014,75.7847118,tertiary,0.3
26.8660572,75.77212,tertiary,0.3
26.8402826,75.8237557,tertiary,0.3
26.9746283,75.7500745,tertiary,0.3
26.9800087,75.7562833,secondary,0.5
26.9888248,75.7402396,tertiary,0.3
26.9809205,75.7386604,tertiary,0.3
26.9529118,75.7780327,tertiary,0.3
26.9714405,75.740272,tertiary,0.3
26.9746711,75.7039949,tertiary,0.3
26.9810424,75.6892937,tertiary,0.3
26.9728161,75.7519233,secondary,0.5
26.9704296,75.7530105,secondary,0.5
26.9690253,75.753986,secondary,0.5
26.9959296,75.764967,tertiary,0.3
26.9965709,75.7608366,tertiary,0.3
26.9964132,75.7604422,tertiary,0.3
26.9985481,75.7530638,tertiary,0.3
26.9985307,75.7527499,tertiary,0.3
27.0010017,75.7471717,tertiary,0.3
27.0017003,75.7469353,tertiary,0.3
26.8135325,75.7826258,tertiary,0.3
26.7906803,75.7819572,tertiary,0.3
27.0049821,75.770385,secondary,0.5
26.8239574,75.8366875,tertiary,0.3
26.999056,75.7601984,tertiary,0.3
26.9976298,75.760088,tertiary,0.3
26.7938915,75.7969185,tertiary,0.3
27.0052642,75.7823897,tertiary,0.3
26.8993061,75.6588978,tertiary,0.3
26.8904984,75.641158,tertiary,0.3
26.9017306,75.6693944,tertiary,0.3
26.9656166,75.791221,tertiary,0.3
26.9653783,75.7910628,tertiary,0.3
26.9654553,75.791302,tertiary,0.3
26.8207874,75.85606,tertiary,0.3
26.820686,75.8561786,tertiary,0.3
26.8301266,75.860153,tertiary,0.3
26.8296696,75.8602442,tertiary,0.3
26.8176616,75.8677506,tertiary,0.3
26.835395,75.876684,tertiary,0.3
26.8024812,75.8046181,tertiary,0.3
26.8033669,75.8067961,tertiary,0.3
26.8017291,75.8029657,tertiary,0.3
26.8082333,75.8151047,tertiary,0.3
26.8532042,75.7877556,tertiary,0.3
26.9408195,75.7836466,tertiary,0.3
26.9410891,75.7821343,tertiary,0.3
26.898257,75.7917974,tertiary,0.3
26.9019991,75.7922907,tertiary,0.3
26.8175439,75.782959,tertiary,0.3
26.9424474,75.7634823,tertiary,0.3
26.8640503,75.9491471,tertiary,0.3
26.8741447,75.949303,tertiary,0.3
26.8632365,75.9324479,tertiary,0.3
26.9852915,75.7587329,tertiary,0.3
26.9842799,75.761986,tertiary,0.3
26.9861391,75.7555392,tertiary,0.3
26.9867618,75.7526007,tertiary,0.3
26.9869952,75.7522538,tertiary,0.3
26.9672077,75.7550308,secondary,0.5
26.9670371,75.7552817,secondary,0.5
27.0331439,75.8174021,tertiary,0.3
26.8755931,75.8948341,tertiary,0.3
26.8705678,75.8981045,tertiary,0.3
27.0290756,75.8090365,tertiary,0.3
26.9545971,75.7934922,secondary,0.5
26.9482447,75.7968886,secondary,0.5
26.8071452,75.801064,tertiary,0.3
26.8047804,75.8173567,tertiary,0.3
26.8062019,75.8161569,tertiary,0.3
26.8065261,75.8161708,tertiary,0.3
26.8781445,75.8811113,tertiary,0.3
26.8524898,75.8909172,tertiary,0.3
26.8593385,75.8844268,tertiary,0.3
26.9264086,75.8189341,secondary,0.5
26.7777346,75.8283233,tertiary,0.3
26.7625195,75.8419098,tertiary,0.3
26.7732261,75.8314709,tertiary,0.3
26.7701278,75.834566,tertiary,0.3
26.7599118,75.8439758,tertiary,0.3
26.882432,75.9065186,tertiary,0.3
26.8388045,75.8706882,tertiary,0.3
26.8392812,75.8767967,tertiary,0.3
26.9496214,75.8866827,tertiary,0.3
27.0036579,75.9168103,tertiary,0.3
26.9832727,75.9285271,tertiary,0.3
26.9796506,75.9105722,tertiary,0.3
26.968573,75.8779228,tertiary,0.3
26.972193,75.8910879,tertiary,0.3
26.98973,75.7437958,tertiary,0.3
26.990199,75.7440677,tertiary,0.3
26.9963102,75.7452852,tertiary,0.3
26.8167187,75.7814176,primary,0.7
26.8097667,75.7787548,primary,0.7
26.769038,75.8047788,tertiary,0.3
26.8880754,75.7735853,tertiary,0.3
26.7992599,75.7953529,tertiary,0.3
26.800033,75.7998187,tertiary,0.3
26.8007416,75.8017055,tertiary,0.3
26.799967,75.8003059,tertiary,0.3
26.8023763,75.804624,tertiary,0.3
26.8035931,75.8082221,tertiary,0.3
26.827776,75.8456799,tertiary,0.3
27.0407115,75.7624151,tertiary,0.3
27.0404832,75.7630427,tertiary,0.3
27.0445795,75.7450466,tertiary,0.3
26.8864585,75.9682861,tertiary,0.3
26.9081307,75.9414906,tertiary,0.3
26.8746409,75.9459093,tertiary,0.3
26.8221301,75.8123293,tertiary,0.3
26.9911776,75.7645801,secondary,0.5
26.9818736,75.7645321,tertiary,0.3
26.982415,75.7639151,tertiary,0.3
26.9801612,75.7666141,tertiary,0.3
26.9806867,75.7661948,tertiary,0.3
26.9792144,75.767683,tertiary,0.3
26.9789987,75.7710103,tertiary,0.3
26.9789601,75.7701865,tertiary,0.3
26.978768,75.7733994,tertiary,0.3
26.9742671,75.7523686,secondary,0.5
26.9724234,75.7516442,secondary,0.5
26.9724234,75.7516442,secondary,0.5
26.9626616,75.7572314,secondary,0.5
26.958487,75.7588145,secondary,0.5
26.9651285,75.7563373,secondary,0.5
26.9716675,75.7505862,tertiary,0.3
26.9717574,75.6643956,tertiary,0.3
26.9706359,75.6640975,tertiary,0.3
26.9728382,75.6754124,tertiary,0.3
26.9718585,75.6731197,tertiary,0.3
26.9282634,75.7900013,primary,0.7
26.9286132,75.7893828,primary,0.7
26.9204281,75.7904729,primary,0.7
26.9203273,75.789514,primary,0.7
26.9232346,75.7453407,secondary,0.5
26.9041816,75.8984242,tertiary,0.3
26.9087378,75.9004509,tertiary,0.3
26.9075215,75.9087703,tertiary,0.3
26.9026417,75.8974596,tertiary,0.3
26.8927848,75.8926212,tertiary,0.3
26.8878787,75.8894852,tertiary,0.3
26.8891557,75.8900498,tertiary,0.3
26.8915368,75.8919454,tertiary,0.3
26.8999462,75.894472,tertiary,0.3
27.0130562,75.7030931,tertiary,0.3
27.0087929,75.703639,tertiary,0.3
26.9868183,75.7414646,tertiary,0.3
26.9861577,75.9124208,tertiary,0.3
27.0045662,75.9002155,tertiary,0.3
27.0363687,75.9097089,tertiary,0.3
27.0233927,75.8955386,tertiary,0.3
27.0260219,75.8963063,tertiary,0.3
26.9766477,75.7482669,tertiary,0.3
26.9703672,75.7796507,tertiary,0.3
26.9693631,75.7817222,tertiary,0.3
26.9693158,75.7818242,tertiary,0.3
26.9659171,75.7888879,tertiary,0.3
26.9635835,75.7879176,tertiary,0.3
26.9582883,75.7911725,tertiary,0.3
26.9612577,75.7726595,tertiary,0.3
26.9511004,75.7714587,tertiary,0.3
26.9386221,75.7876951,tertiary,0.3
26.9345254,75.7943092,tertiary,0.3
26.9329706,75.7971974,tertiary,0.3
26.9497007,75.7117669,tertiary,0.3
26.9178331,75.8167217,tertiary,0.3
27.0353983,75.7856432,secondary,0.5
27.0540448,75.8073307,secondary,0.5
27.0381677,75.7503494,tertiary,0.3
26.9294063,75.8308238,secondary,0.5
26.9682493,75.7379412,tertiary,0.3
26.9422011,75.8405891,tertiary,0.3
26.9461219,75.8432237,tertiary,0.3
26.9805095,75.8740416,tertiary,0.3
26.9879642,75.8754994,tertiary,0.3
26.8039897,75.8243714,tertiary,0.3
